# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 64800
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 64800
DATA ascii
-0.036449675 0.0097666616 -0.032802951
-0.036614574 0.009129039 -0.032802951
-0.036768325 0.0084886365 -0.032802951
-0.036910869 0.0078456476 -0.032802951
-0.037042174 0.0072002695 -0.032802951
-0.037162192 0.0065526976 -0.032802951
-0.037270896 0.0059031299 -0.032802951
-0.037368242 0.0052517643 -0.032802951
-0.037454206 0.0045987987 -0.032802951
-0.037528761 0.0039444319 -0.032802951
-0.037591886 0.0032888642 -0.032802951
-0.037643559 0.0026322943 -0.032802951
-0.037683766 0.0019749228 -0.032802951
-0.037712492 0.0013169496 -0.032802951
-0.037729733 0.00065857521 -0.032802951
-0.037157241 -0 -0.03345653
-0.037151583 -0.00064848328 -0.03345653
-0.037134606 -0.001296769 -0.03345653
-0.03710632 -0.0019446597 -0.03345653
-0.037066728 -0.002591958 -0.03345653
-0.037015848 -0.003238467 -0.03345653
-0.036953691 -0.0038839893 -0.03345653
-0.036880277 -0.0045283288 -0.03345653
-0.036795631 -0.0051712883 -0.03345653
-0.036699776 -0.0058126734 -0.03345653
-0.036592741 -0.0064522871 -0.03345653
-0.036474559 -0.0070899357 -0.03345653
-0.036345266 -0.0077254251 -0.03345653
-0.036204904 -0.0083585605 -0.03345653
-0.036053512 -0.0089891506 -0.03345653
-0.035891138 -0.0096170017 -0.03345653
-0.035717834 -0.010241924 -0.03345653
-0.035533648 -0.010863726 -0.03345653
-0.035338636 -0.011482219 -0.03345653
-0.035132863 -0.012097214 -0.03345653
-0.034916386 -0.012708525 -0.03345653
-0.034689274 -0.013315964 -0.03345653
-0.034451593 -0.013919348 -0.03345653
-0.034203421 -0.014518491 -0.03345653
-0.03394483 -0.015113211 -0.03345653
-0.033675898 -0.015703328 -0.03345653
-0.033396706 -0.016288662 -0.03345653
-0.033107344 -0.016869035 -0.03345653
-0.032807898 -0.017444268 -0.03345653
-0.032498457 -0.018014189 -0.03345653
-0.032179113 -0.018578621 -0.03345653
-0.031849973 -0.019137394 -0.03345653
-0.031511128 -0.019690339 -0.03345653
-0.031162685 -0.020237284 -0.03345653
-0.03080475 -0.020778066 -0.03345653
-0.03043743 -0.021312518 -0.03345653
-0.030060839 -0.021840479 -0.03345653
-0.029675093 -0.022361785 -0.03345653
-0.029280305 -0.022876281 -0.03345653
-0.028876601 -0.023383809 -0.03345653
-0.028464098 -0.023884214 -0.03345653
-0.028042926 -0.024377344 -0.03345653
-0.027613211 -0.024863048 -0.03345653
-0.027175086 -0.025341177 -0.03345653
-0.026728682 -0.025811588 -0.03345653
-0.026274137 -0.026274137 -0.03345653
-0.025811588 -0.026728682 -0.03345653
-0.025341177 -0.027175086 -0.03345653
-0.024863048 -0.027613211 -0.03345653
-0.024377344 -0.028042926 -0.03345653
-0.023884214 -0.028464098 -0.03345653
-0.023383809 -0.028876601 -0.03345653
-0.022876281 -0.029280305 -0.03345653
-0.022361785 -0.029675093 -0.03345653
-0.021840479 -0.030060839 -0.03345653
-0.021312518 -0.03043743 -0.03345653
-0.020778066 -0.03080475 -0.03345653
-0.020237284 -0.031162685 -0.03345653
-0.019690339 -0.031511128 -0.03345653
-0.019137394 -0.031849973 -0.03345653
-0.018578621 -0.032179113 -0.03345653
-0.018014189 -0.032498457 -0.03345653
-0.017444268 -0.032807898 -0.03345653
-0.016869035 -0.033107344 -0.03345653
-0.016288662 -0.033396706 -0.03345653
-0.015703328 -0.033675898 -0.03345653
-0.015113211 -0.03394483 -0.03345653
-0.014518491 -0.034203421 -0.03345653
-0.013919348 -0.034451593 -0.03345653
-0.013315964 -0.034689274 -0.03345653
-0.012708525 -0.034916386 -0.03345653
-0.012097214 -0.035132863 -0.03345653
-0.011482219 -0.035338636 -0.03345653
-0.010863726 -0.035533648 -0.03345653
-0.010241924 -0.035717834 -0.03345653
-0.0096170017 -0.035891138 -0.03345653
-0.0089891506 -0.036053512 -0.03345653
-0.0083585605 -0.036204904 -0.03345653
-0.0077254251 -0.036345266 -0.03345653
-0.0070899357 -0.036474559 -0.03345653
-0.0064522871 -0.036592741 -0.03345653
-0.0058126734 -0.036699776 -0.03345653
-0.0051712887 -0.036795631 -0.03345653
-0.0045283288 -0.036880277 -0.03345653
-0.0038839893 -0.036953691 -0.03345653
-0.003238467 -0.037015848 -0.03345653
-0.0025919583 -0.037066728 -0.03345653
-0.0019446599 -0.03710632 -0.03345653
-0.0012967691 -0.037134606 -0.03345653
-0.00064848334 -0.037151583 -0.03345653
-6.6693408e-11 -0.037157241 -0.03345653
0.00064848323 -0.037151583 -0.03345653
0.0012967689 -0.037134606 -0.03345653
0.0019446596 -0.03710632 -0.03345653
0.002591958 -0.037066728 -0.03345653
0.0032384668 -0.037015848 -0.03345653
0.0038839893 -0.036953691 -0.03345653
0.0045283283 -0.036880277 -0.03345653
0.0051712883 -0.036795631 -0.03345653
0.0058126729 -0.036699776 -0.03345653
0.0064522871 -0.036592741 -0.03345653
0.0070899357 -0.036474559 -0.03345653
0.0077254246 -0.036345266 -0.03345653
0.0083585605 -0.036204904 -0.03345653
0.0089891497 -0.036053512 -0.03345653
0.0096170017 -0.035891138 -0.03345653
0.010241924 -0.035717834 -0.03345653
0.010863726 -0.035533648 -0.03345653
0.011482219 -0.035338636 -0.03345653
0.012097214 -0.035132863 -0.03345653
0.012708525 -0.034916386 -0.03345653
0.013315964 -0.034689274 -0.03345653
0.013919348 -0.034451593 -0.03345653
0.014518491 -0.034203421 -0.03345653
0.015113211 -0.03394483 -0.03345653
0.015703328 -0.033675898 -0.03345653
0.016288662 -0.033396706 -0.03345653
0.016869035 -0.033107344 -0.03345653
0.017444268 -0.032807898 -0.03345653
0.018014189 -0.032498457 -0.03345653
0.018578621 -0.032179113 -0.03345653
0.019137394 -0.031849973 -0.03345653
0.019690339 -0.031511128 -0.03345653
0.020237284 -0.031162685 -0.03345653
0.020778066 -0.03080475 -0.03345653
0.021312518 -0.03043743 -0.03345653
0.021840479 -0.030060839 -0.03345653
0.022361785 -0.029675093 -0.03345653
0.022876281 -0.029280305 -0.03345653
0.023383809 -0.028876601 -0.03345653
0.023884214 -0.028464098 -0.03345653
0.024377344 -0.028042926 -0.03345653
0.024863048 -0.027613211 -0.03345653
0.025341177 -0.027175086 -0.03345653
0.025811588 -0.026728682 -0.03345653
0.026274137 -0.026274137 -0.03345653
0.026728682 -0.025811588 -0.03345653
0.027175086 -0.025341177 -0.03345653
0.027613211 -0.024863048 -0.03345653
0.028042926 -0.024377344 -0.03345653
0.028464098 -0.023884214 -0.03345653
0.028876601 -0.023383809 -0.03345653
0.029280305 -0.022876281 -0.03345653
0.029675093 -0.022361785 -0.03345653
0.030060839 -0.021840479 -0.03345653
0.03043743 -0.021312518 -0.03345653
0.03080475 -0.020778066 -0.03345653
0.031162685 -0.020237284 -0.03345653
0.031511128 -0.019690339 -0.03345653
0.031849973 -0.019137394 -0.03345653
0.032179113 -0.018578621 -0.03345653
0.032498457 -0.018014189 -0.03345653
0.032807898 -0.017444268 -0.03345653
0.033107344 -0.016869035 -0.03345653
0.033396706 -0.016288662 -0.03345653
0.033675898 -0.015703328 -0.03345653
0.03394483 -0.015113211 -0.03345653
0.034203421 -0.014518491 -0.03345653
0.034451593 -0.013919348 -0.03345653
0.034689274 -0.013315964 -0.03345653
0.034916386 -0.012708525 -0.03345653
0.035132863 -0.012097214 -0.03345653
0.035338636 -0.011482219 -0.03345653
0.035533648 -0.010863726 -0.03345653
0.035717834 -0.010241924 -0.03345653
0.035891138 -0.0096170017 -0.03345653
0.036053512 -0.0089891506 -0.03345653
0.036204904 -0.0083585605 -0.03345653
0.036345266 -0.0077254251 -0.03345653
0.036474559 -0.0070899362 -0.03345653
0.036592741 -0.0064522875 -0.03345653
0.036699776 -0.0058126734 -0.03345653
0.036795631 -0.0051712887 -0.03345653
0.036880277 -0.0045283288 -0.03345653
0.036953691 -0.0038839895 -0.03345653
0.037015848 -0.003238467 -0.03345653
0.037066728 -0.0025919583 -0.03345653
0.03710632 -0.0019446599 -0.03345653
0.037134606 -0.0012967691 -0.03345653
0.037151583 -0.0006484834 -0.03345653
0.037157241 -1.3338682e-10 -0.03345653
0.037151583 0.00064848317 -0.03345653
0.037134606 0.0012967689 -0.03345653
0.03710632 0.0019446596 -0.03345653
0.037066728 0.002591958 -0.03345653
0.037015848 0.0032384668 -0.03345653
0.036953691 0.0038839893 -0.03345653
0.036880277 0.0045283283 -0.03345653
0.036795631 0.0051712883 -0.03345653
0.036699776 0.0058126729 -0.03345653
0.036592741 0.0064522871 -0.03345653
0.036474559 0.0070899357 -0.03345653
0.036345266 0.0077254246 -0.03345653
0.036204904 0.0083585605 -0.03345653
0.036053512 0.0089891497 -0.03345653
0.035891138 0.0096170017 -0.03345653
0.035717834 0.010241924 -0.03345653
0.035533648 0.010863726 -0.03345653
0.035338636 0.011482219 -0.03345653
0.035132863 0.012097214 -0.03345653
0.034916386 0.012708525 -0.03345653
0.034689274 0.013315964 -0.03345653
0.034451593 0.013919347 -0.03345653
0.034203421 0.014518491 -0.03345653
0.03394483 0.015113211 -0.03345653
0.033675898 0.015703328 -0.03345653
0.033396706 0.016288662 -0.03345653
0.033107344 0.016869035 -0.03345653
0.032807898 0.017444268 -0.03345653
0.032498457 0.018014187 -0.03345653
0.032179113 0.018578621 -0.03345653
0.031849973 0.019137394 -0.03345653
0.031511128 0.019690339 -0.03345653
0.031162685 0.020237284 -0.03345653
0.03080475 0.020778066 -0.03345653
0.03043743 0.021312518 -0.03345653
0.030060839 0.021840479 -0.03345653
0.029675093 0.022361785 -0.03345653
0.029280305 0.022876281 -0.03345653
0.028876601 0.023383809 -0.03345653
0.028464098 0.023884214 -0.03345653
0.028042926 0.024377344 -0.03345653
0.027613211 0.024863048 -0.03345653
0.027175086 0.025341177 -0.03345653
0.026728682 0.025811588 -0.03345653
0.026274137 0.026274137 -0.03345653
0.025811588 0.026728682 -0.03345653
0.025341177 0.027175086 -0.03345653
0.024863048 0.027613211 -0.03345653
0.024377344 0.028042926 -0.03345653
0.023884214 0.028464098 -0.03345653
0.023383809 0.028876601 -0.03345653
0.022876281 0.029280305 -0.03345653
0.022361787 0.029675093 -0.03345653
0.021840479 0.030060839 -0.03345653
0.021312518 0.03043743 -0.03345653
0.020778066 0.03080475 -0.03345653
0.020237284 0.031162685 -0.03345653
0.019690339 0.031511128 -0.03345653
0.019137394 0.031849973 -0.03345653
0.018578621 0.032179113 -0.03345653
0.018014189 0.032498457 -0.03345653
0.017444268 0.032807898 -0.03345653
0.016869035 0.033107344 -0.03345653
0.016288662 0.033396706 -0.03345653
0.015703328 0.033675898 -0.03345653
0.015113212 0.03394483 -0.03345653
0.014518491 0.034203421 -0.03345653
0.013919348 0.034451593 -0.03345653
0.013315964 0.034689274 -0.03345653
0.012708525 0.034916386 -0.03345653
0.012097214 0.035132863 -0.03345653
0.011482219 0.035338636 -0.03345653
0.010863726 0.035533648 -0.03345653
0.010241924 0.035717834 -0.03345653
0.0096170017 0.035891138 -0.03345653
0.0089891506 0.036053512 -0.03345653
0.0083585605 0.036204904 -0.03345653
0.0077254251 0.036345266 -0.03345653
0.0070899362 0.036474559 -0.03345653
0.0064522875 0.036592741 -0.03345653
0.0058126734 0.036699776 -0.03345653
0.0051712887 0.036795631 -0.03345653
0.0045283288 0.036880277 -0.03345653
0.0038839895 0.036953691 -0.03345653
0.0032384673 0.037015848 -0.03345653
0.0025919583 0.037066728 -0.03345653
0.00194466 0.03710632 -0.03345653
0.0012967692 0.037134606 -0.03345653
0.00064848346 0.037151583 -0.03345653
2.000802e-10 0.037157241 -0.03345653
-0.00064848305 0.037151583 -0.03345653
-0.0012967688 0.037134606 -0.03345653
-0.0019446595 0.03710632 -0.03345653
-0.002591958 0.037066728 -0.03345653
-0.0032384668 0.037015848 -0.03345653
-0.0038839891 0.036953691 -0.03345653
-0.0045283283 0.036880277 -0.03345653
-0.0051712883 0.036795631 -0.03345653
-0.0058126729 0.036699776 -0.03345653
-0.0064522871 0.036592741 -0.03345653
-0.0070899357 0.036474559 -0.03345653
-0.0077254246 0.036345266 -0.03345653
-0.0083585605 0.036204904 -0.03345653
-0.0089891497 0.036053512 -0.03345653
-0.0096170017 0.035891138 -0.03345653
-0.010241924 0.035717834 -0.03345653
-0.010863726 0.035533648 -0.03345653
-0.011482219 0.035338636 -0.03345653
-0.012097214 0.035132863 -0.03345653
-0.012708525 0.034916386 -0.03345653
-0.013315964 0.034689274 -0.03345653
-0.013919347 0.034451593 -0.03345653
-0.014518491 0.034203421 -0.03345653
-0.015113211 0.03394483 -0.03345653
-0.015703328 0.033675898 -0.03345653
-0.016288662 0.033396706 -0.03345653
-0.016869035 0.033107344 -0.03345653
-0.017444268 0.032807898 -0.03345653
-0.018014187 0.032498457 -0.03345653
-0.018578621 0.032179113 -0.03345653
-0.019137394 0.031849973 -0.03345653
-0.019690339 0.031511128 -0.03345653
-0.020237284 0.031162685 -0.03345653
-0.020778066 0.03080475 -0.03345653
-0.021312518 0.03043743 -0.03345653
-0.021840477 0.030060839 -0.03345653
-0.022361785 0.029675093 -0.03345653
-0.022876281 0.029280305 -0.03345653
-0.023383809 0.028876601 -0.03345653
-0.023884214 0.028464098 -0.03345653
-0.024377344 0.028042926 -0.03345653
-0.024863048 0.027613211 -0.03345653
-0.025341177 0.027175086 -0.03345653
-0.025811588 0.026728682 -0.03345653
-0.026274137 0.026274137 -0.03345653
-0.026728682 0.025811588 -0.03345653
-0.027175086 0.025341177 -0.03345653
-0.027613211 0.024863048 -0.03345653
-0.028042926 0.024377344 -0.03345653
-0.028464098 0.023884214 -0.03345653
-0.028876599 0.023383809 -0.03345653
-0.029280305 0.022876281 -0.03345653
-0.029675093 0.022361787 -0.03345653
-0.030060839 0.021840479 -0.03345653
-0.03043743 0.021312518 -0.03345653
-0.03080475 0.020778066 -0.03345653
-0.031162685 0.020237284 -0.03345653
-0.031511128 0.019690339 -0.03345653
-0.031849973 0.019137394 -0.03345653
-0.032179113 0.018578621 -0.03345653
-0.032498457 0.018014189 -0.03345653
-0.032807898 0.017444268 -0.03345653
-0.033107344 0.016869035 -0.03345653
-0.033396706 0.016288662 -0.03345653
-0.033675898 0.01570333 -0.03345653
-0.03394483 0.015113212 -0.03345653
-0.034203421 0.014518491 -0.03345653
-0.034451593 0.013919348 -0.03345653
-0.034689274 0.013315964 -0.03345653
-0.034916386 0.012708525 -0.03345653
-0.035132863 0.012097214 -0.03345653
-0.035338636 0.011482219 -0.03345653
-0.035533648 0.010863726 -0.03345653
-0.035717834 0.010241924 -0.03345653
-0.035891138 0.0096170017 -0.03345653
-0.036053512 0.0089891506 -0.03345653
-0.036204904 0.0083585605 -0.03345653
-0.036345266 0.0077254251 -0.03345653
-0.036474559 0.0070899362 -0.03345653
-0.036592741 0.0064522875 -0.03345653
-0.036699776 0.0058126734 -0.03345653
-0.036795631 0.0051712887 -0.03345653
-0.036880277 0.0045283288 -0.03345653
-0.036953691 0.0038839895 -0.03345653
-0.037015848 0.0032384673 -0.03345653
-0.037066728 0.0025919585 -0.03345653
-0.03710632 0.00194466 -0.03345653
-0.037134606 0.0012967692 -0.03345653
-0.037151583 0.00064848352 -0.03345653
-0.036567684 -0 -0.034099918
-0.036562115 -0.00063819409 -0.034099918
-0.036545407 -0.0012761938 -0.034099918
-0.036517568 -0.0019138047 -0.034099918
-0.036478609 -0.0025508327 -0.034099918
-0.036428533 -0.0031870836 -0.034099918
-0.036367364 -0.0038223639 -0.034099918
-0.036295116 -0.0044564796 -0.034099918
-0.036211811 -0.0050892378 -0.034099918
-0.036117475 -0.0057204459 -0.034099918
-0.036012139 -0.0063499119 -0.034099918
-0.035895832 -0.0069774431 -0.034099918
-0.035768591 -0.007602849 -0.034099918
-0.035630457 -0.0082259392 -0.034099918
-0.035481468 -0.0088465232 -0.034099918
-0.035321672 -0.0094644129 -0.034099918
-0.035151113 -0.01007942 -0.034099918
-0.034969851 -0.010691356 -0.034099918
-0.034777936 -0.011300036 -0.034099918
-0.034575425 -0.011905273 -0.034099918
-0.034362383 -0.012506885 -0.034099918
-0.034138873 -0.013104686 -0.034099918
-0.033904966 -0.013698496 -0.034099918
-0.033660732 -0.014288132 -0.034099918
-0.033406243 -0.014873417 -0.034099918
-0.033141576 -0.015454171 -0.034099918
-0.032866817 -0.016030218 -0.034099918
-0.032582045 -0.016601382 -0.034099918
-0.032287348 -0.017167488 -0.034099918
-0.031982817 -0.017728366 -0.034099918
-0.031668544 -0.018283842 -0.034099918
-0.031344622 -0.018833749 -0.034099918
-0.031011155 -0.019377921 -0.034099918
-0.03066824 -0.019916188 -0.034099918
-0.030315984 -0.02044839 -0.034099918
-0.029954493 -0.020974362 -0.034099918
-0.029583879 -0.021493945 -0.034099918
-0.029204251 -0.022006981 -0.034099918
-0.028815728 -0.022513315 -0.034099918
-0.028418427 -0.023012789 -0.034099918
-0.028012471 -0.023505254 -0.034099918
-0.027597982 -0.02399056 -0.034099918
-0.027175086 -0.024468556 -0.034099918
-0.026743911 -0.024939101 -0.034099918
-0.026304591 -0.025402049 -0.034099918
-0.025857257 -0.025857257 -0.034099918
-0.025402049 -0.026304591 -0.034099918
-0.024939101 -0.026743911 -0.034099918
-0.024468556 -0.027175086 -0.034099918
-0.02399056 -0.027597982 -0.034099918
-0.023505254 -0.028012471 -0.034099918
-0.023012789 -0.028418427 -0.034099918
-0.022513315 -0.028815728 -0.034099918
-0.022006981 -0.029204251 -0.034099918
-0.021493945 -0.029583879 -0.034099918
-0.020974362 -0.029954493 -0.034099918
-0.02044839 -0.030315984 -0.034099918
-0.019916188 -0.03066824 -0.034099918
-0.019377921 -0.031011155 -0.034099918
-0.018833749 -0.031344622 -0.034099918
-0.018283842 -0.031668544 -0.034099918
-0.017728366 -0.031982817 -0.034099918
-0.017167488 -0.032287348 -0.034099918
-0.016601382 -0.032582045 -0.034099918
-0.016030218 -0.032866817 -0.034099918
-0.015454171 -0.033141576 -0.034099918
-0.014873417 -0.033406243 -0.034099918
-0.014288133 -0.033660732 -0.034099918
-0.013698496 -0.033904966 -0.034099918
-0.013104687 -0.034138873 -0.034099918
-0.012506885 -0.034362383 -0.034099918
-0.011905273 -0.034575425 -0.034099918
-0.011300036 -0.034777936 -0.034099918
-0.010691356 -0.034969851 -0.034099918
-0.01007942 -0.035151113 -0.034099918
-0.0094644129 -0.035321672 -0.034099918
-0.0088465232 -0.035481468 -0.034099918
-0.0082259392 -0.035630457 -0.034099918
-0.007602849 -0.035768591 -0.034099918
-0.0069774431 -0.035895832 -0.034099918
-0.0063499119 -0.036012139 -0.034099918
-0.0057204464 -0.036117475 -0.034099918
-0.0050892383 -0.036211811 -0.034099918
-0.0044564796 -0.036295116 -0.034099918
-0.0038223639 -0.036367364 -0.034099918
-0.0031870836 -0.036428533 -0.034099918
-0.0025508327 -0.036478609 -0.034099918
-0.0019138048 -0.036517568 -0.034099918
-0.0012761939 -0.036545407 -0.034099918
-0.00063819415 -0.036562115 -0.034099918
-6.5635219e-11 -0.036567684 -0.034099918
0.00063819403 -0.036562115 -0.034099918
0.0012761937 -0.036545407 -0.034099918
0.0019138047 -0.036517568 -0.034099918
0.0025508327 -0.036478609 -0.034099918
0.0031870836 -0.036428533 -0.034099918
0.0038223637 -0.036367364 -0.034099918
0.0044564796 -0.036295116 -0.034099918
0.0050892378 -0.036211811 -0.034099918
0.0057204459 -0.036117475 -0.034099918
0.0063499114 -0.036012139 -0.034099918
0.0069774431 -0.035895832 -0.034099918
0.007602849 -0.035768591 -0.034099918
0.0082259392 -0.035630457 -0.034099918
0.0088465232 -0.035481468 -0.034099918
0.0094644129 -0.035321672 -0.034099918
0.01007942 -0.035151113 -0.034099918
0.010691356 -0.034969851 -0.034099918
0.011300036 -0.034777936 -0.034099918
0.011905273 -0.034575425 -0.034099918
0.012506885 -0.034362383 -0.034099918
0.013104686 -0.034138873 -0.034099918
0.013698496 -0.033904966 -0.034099918
0.014288132 -0.033660732 -0.034099918
0.014873417 -0.033406243 -0.034099918
0.015454171 -0.033141576 -0.034099918
0.016030218 -0.032866817 -0.034099918
0.016601382 -0.032582045 -0.034099918
0.017167488 -0.032287348 -0.034099918
0.017728366 -0.031982817 -0.034099918
0.018283842 -0.031668544 -0.034099918
0.018833749 -0.031344622 -0.034099918
0.019377921 -0.031011155 -0.034099918
0.019916188 -0.03066824 -0.034099918
0.020448389 -0.030315984 -0.034099918
0.020974362 -0.029954493 -0.034099918
0.021493945 -0.029583879 -0.034099918
0.022006981 -0.029204251 -0.034099918
0.022513315 -0.028815728 -0.034099918
0.023012789 -0.028418427 -0.034099918
0.023505254 -0.028012471 -0.034099918
0.023990558 -0.027597982 -0.034099918
0.024468556 -0.027175086 -0.034099918
0.024939101 -0.026743911 -0.034099918
0.025402049 -0.026304591 -0.034099918
0.025857257 -0.025857257 -0.034099918
0.026304591 -0.025402049 -0.034099918
0.026743911 -0.024939101 -0.034099918
0.027175086 -0.024468556 -0.034099918
0.027597982 -0.02399056 -0.034099918
0.028012471 -0.023505254 -0.034099918
0.028418427 -0.023012789 -0.034099918
0.028815728 -0.022513315 -0.034099918
0.029204251 -0.022006981 -0.034099918
0.029583879 -0.021493945 -0.034099918
0.029954493 -0.020974362 -0.034099918
0.030315984 -0.02044839 -0.034099918
0.03066824 -0.019916188 -0.034099918
0.031011155 -0.019377921 -0.034099918
0.031344622 -0.018833749 -0.034099918
0.031668544 -0.018283842 -0.034099918
0.031982817 -0.017728366 -0.034099918
0.032287348 -0.017167488 -0.034099918
0.032582045 -0.016601382 -0.034099918
0.032866817 -0.016030218 -0.034099918
0.033141576 -0.015454171 -0.034099918
0.033406243 -0.014873417 -0.034099918
0.033660732 -0.014288133 -0.034099918
0.033904966 -0.013698496 -0.034099918
0.034138873 -0.013104687 -0.034099918
0.034362383 -0.012506885 -0.034099918
0.034575425 -0.011905273 -0.034099918
0.034777936 -0.011300036 -0.034099918
0.034969851 -0.010691356 -0.034099918
0.035151113 -0.01007942 -0.034099918
0.035321672 -0.0094644129 -0.034099918
0.035481468 -0.0088465232 -0.034099918
0.035630457 -0.0082259392 -0.034099918
0.035768591 -0.007602849 -0.034099918
0.035895832 -0.0069774431 -0.034099918
0.036012139 -0.0063499119 -0.034099918
0.036117475 -0.0057204464 -0.034099918
0.036211811 -0.0050892383 -0.034099918
0.036295116 -0.0044564796 -0.034099918
0.036367364 -0.0038223639 -0.034099918
0.036428533 -0.0031870839 -0.034099918
0.036478609 -0.0025508329 -0.034099918
0.036517568 -0.0019138049 -0.034099918
0.036545407 -0.0012761939 -0.034099918
0.036562115 -0.00063819421 -0.034099918
0.036567684 -1.3127044e-10 -0.034099918
0.036562115 0.00063819397 -0.034099918
0.036545407 0.0012761937 -0.034099918
0.036517568 0.0019138046 -0.034099918
0.036478609 0.0025508325 -0.034099918
0.036428533 0.0031870836 -0.034099918
0.036367364 0.0038223637 -0.034099918
0.036295116 0.0044564796 -0.034099918
0.036211811 0.0050892378 -0.034099918
0.036117475 0.0057204459 -0.034099918
0.036012139 0.0063499114 -0.034099918
0.035895832 0.0069774431 -0.034099918
0.035768591 0.007602849 -0.034099918
0.035630457 0.0082259392 -0.034099918
0.035481468 0.0088465232 -0.034099918
0.035321672 0.0094644129 -0.034099918
0.035151113 0.010079419 -0.034099918
0.034969851 0.010691356 -0.034099918
0.034777936 0.011300036 -0.034099918
0.034575425 0.011905273 -0.034099918
0.034362383 0.012506885 -0.034099918
0.034138873 0.013104686 -0.034099918
0.033904966 0.013698496 -0.034099918
0.033660732 0.014288132 -0.034099918
0.033406243 0.014873417 -0.034099918
0.033141576 0.015454171 -0.034099918
0.032866817 0.016030218 -0.034099918
0.032582045 0.016601382 -0.034099918
0.032287348 0.017167488 -0.034099918
0.031982817 0.017728364 -0.034099918
0.031668544 0.018283842 -0.034099918
0.031344622 0.018833749 -0.034099918
0.031011155 0.019377921 -0.034099918
0.03066824 0.019916188 -0.034099918
0.030315984 0.020448389 -0.034099918
0.029954493 0.020974362 -0.034099918
0.029583879 0.021493945 -0.034099918
0.029204251 0.022006981 -0.034099918
0.028815728 0.022513315 -0.034099918
0.028418427 0.023012789 -0.034099918
0.028012471 0.023505254 -0.034099918
0.027597982 0.023990558 -0.034099918
0.027175086 0.024468556 -0.034099918
0.026743911 0.024939101 -0.034099918
0.026304591 0.025402049 -0.034099918
0.025857257 0.025857257 -0.034099918
0.025402049 0.026304591 -0.034099918
0.024939101 0.026743911 -0.034099918
0.024468556 0.027175086 -0.034099918
0.02399056 0.027597982 -0.034099918
0.023505254 0.028012471 -0.034099918
0.023012789 0.028418427 -0.034099918
0.022513315 0.028815728 -0.034099918
0.022006981 0.029204251 -0.034099918
0.021493945 0.029583879 -0.034099918
0.020974362 0.029954493 -0.034099918
0.02044839 0.030315984 -0.034099918
0.019916188 0.03066824 -0.034099918
0.019377921 0.031011155 -0.034099918
0.018833749 0.031344622 -0.034099918
0.018283842 0.031668544 -0.034099918
0.017728366 0.031982817 -0.034099918
0.017167488 0.032287348 -0.034099918
0.016601382 0.032582045 -0.034099918
0.016030218 0.032866817 -0.034099918
0.015454171 0.033141576 -0.034099918
0.014873417 0.033406243 -0.034099918
0.014288133 0.033660732 -0.034099918
0.013698496 0.033904966 -0.034099918
0.013104687 0.034138873 -0.034099918
0.012506885 0.034362383 -0.034099918
0.011905273 0.034575425 -0.034099918
0.011300036 0.034777936 -0.034099918
0.010691356 0.034969851 -0.034099918
0.01007942 0.035151113 -0.034099918
0.0094644129 0.035321672 -0.034099918
0.0088465232 0.035481468 -0.034099918
0.0082259392 0.035630457 -0.034099918
0.007602849 0.035768591 -0.034099918
0.0069774431 0.035895832 -0.034099918
0.0063499119 0.036012139 -0.034099918
0.0057204464 0.036117475 -0.034099918
0.0050892383 0.036211811 -0.034099918
0.00445648 0.036295116 -0.034099918
0.0038223641 0.036367364 -0.034099918
0.0031870839 0.036428533 -0.034099918
0.0025508329 0.036478609 -0.034099918
0.0019138049 0.036517568 -0.034099918
0.001276194 0.036545407 -0.034099918
0.00063819427 0.036562115 -0.034099918
1.9690562e-10 0.036567684 -0.034099918
-0.00063819392 0.036562115 -0.034099918
-0.0012761935 0.036545407 -0.034099918
-0.0019138046 0.036517568 -0.034099918
-0.0025508325 0.036478609 -0.034099918
-0.0031870834 0.036428533 -0.034099918
-0.0038223637 0.036367364 -0.034099918
-0.0044564796 0.036295116 -0.034099918
-0.0050892378 0.036211811 -0.034099918
-0.0057204459 0.036117475 -0.034099918
-0.0063499114 0.036012139 -0.034099918
-0.0069774431 0.035895832 -0.034099918
-0.007602849 0.035768591 -0.034099918
-0.0082259392 0.035630457 -0.034099918
-0.0088465232 0.035481468 -0.034099918
-0.0094644129 0.035321672 -0.034099918
-0.010079419 0.035151113 -0.034099918
-0.010691356 0.034969851 -0.034099918
-0.011300036 0.034777936 -0.034099918
-0.011905273 0.034575425 -0.034099918
-0.012506885 0.034362383 -0.034099918
-0.013104686 0.034138873 -0.034099918
-0.013698495 0.033904966 -0.034099918
-0.014288132 0.033660732 -0.034099918
-0.014873417 0.033406243 -0.034099918
-0.015454171 0.033141576 -0.034099918
-0.016030217 0.032866817 -0.034099918
-0.016601382 0.032582045 -0.034099918
-0.017167488 0.032287348 -0.034099918
-0.017728364 0.031982817 -0.034099918
-0.018283842 0.031668544 -0.034099918
-0.018833749 0.031344622 -0.034099918
-0.019377921 0.031011155 -0.034099918
-0.019916188 0.03066824 -0.034099918
-0.020448389 0.030315984 -0.034099918
-0.020974362 0.029954493 -0.034099918
-0.021493945 0.029583879 -0.034099918
